"index_keyword_id","index_keyword"
"54e58ce2-5b5f-4c2f-8a0a-6f422d7452c8","PSEUDOMONAS AERUGINOSA"
"604a7358-2766-4e2a-935e-cf34d67004fd","STYRACACEAE"
"0a235530-9034-4616-859f-837bfd252d4e","STYRAX"
"f0111964-2e6f-4e59-8eb8-698c1d8ba690","STYRAX GUAIQUINIMAE"
"74c9118a-dc33-445a-a63d-53a07975f105","ASPIDOSPERMA"
"d18c2f37-ba58-4c8a-a9bf-669f954a6d40","CHO CELLS"
"7cf7d954-d3d8-4115-a3a2-7212d3a3d3d2","CRICETULUS"
"b98608fc-9c60-41c8-ab42-e7b09ec412a2","LEISHMANIA INFANTUM"
"4b8a8fe4-ef7c-40b4-bfb4-d86da3d41fbb","LEISHMANIASIS, VISCERAL"
"cd6fbc2c-5f4f-42e4-bd8b-09d34347ab7e","10 METHOXYAKUAMMILINE"
"2d6c900b-8e5b-47a1-9cfe-411f900fc904","10 METHOXYDESACETYLAKUAMMILINE"
"0d0f08c0-ebc2-4d8e-9dcd-f246bd69cf83","11 METHOXYTUBOTAIWINE"
"decbba31-dd4c-46d7-941d-2d86f5754d96","19,20 DIHYDRO 11 METHOXY LIMATININE"
"1fdf4824-8421-4a07-8ac2-f7a5b2a382f9","6BETA HYDROXY DIHIDROOBSCURINERVINE"
"a5be359d-b091-433f-962c-55e7b212db60","ASPIDOALBINE"
"65744d6e-2940-4f31-afb3-1e6ec06dce36","ASPIDOCARPINE"
"3e2d9256-f2c1-492e-b3cf-050688028a8e","ASPIDODASYCARPINE"
"dc6940ab-54f7-4523-ab15-af62d573b64a","ASPIDOLIMINE"
"176bd25d-5ef2-4796-b5d8-1dcd151dd60c","DIHIDROOBSCURINERVINE"
"f0fa6581-87a3-46ce-9fc2-8d298e9ef515","E AKUAMMIDINE"
"bc9fa0db-d02d-44ba-96de-314f09fd96ad","N ACETYL N DESPROPIONYLASPIDOALBINE"
"7230bd98-3bc2-4065-a8a2-7a6423c24040","OBSCURINERVIDINE"
"993f8768-cd0b-413e-8847-5385e7d5eee6","OBSCURINERVINE"
"57039915-d017-4ae5-b2e1-e99eee92ac97","PAGICERINE"
"6959903e-1038-4347-ad2e-ec276399d16b","RHAZINILAM"
"a601c1cb-2732-4a6f-a1a7-69685b670678","SPRUCEANUMINE A"
"9664687e-2acd-4d3a-8170-3b9e1aaa1201","SPRUCEANUMINE B"
"0592cc58-569e-4752-b031-63f0381760e9","TUBOTAIWINE"
"9a9bee36-2f62-40d4-aa1c-bbd578361da4","ASPIDOSPERMA DESMANTHUM"
"cc0d7332-bd77-4f07-981a-d6ae31587d4b","CORRELATION SPECTROSCOPY"
"f470d1d8-3009-4dba-8644-ab32c8746522","HETERONUCLEAR MULTIPLE BOND CORRELATION"
"aacd0c02-b4b9-494a-90b3-0bfb8aaca573","MAMMAL CELL"
"8894f30c-ec1c-4f5a-a226-8fa3916d81c0","NUCLEAR OVERHAUSER EFFECT"
"3f3f3f2b-a4d0-467c-bb30-8b114dc84cfc","STEREOCHEMISTRY"
"3a2d9cff-2730-4a74-be8c-114ac7cf882d","CALYCOBOLUS"
"1bac4934-b549-401d-86d1-92441deb18ed","RIVER"
"fc54c5ae-d8bb-46e4-8076-0c6913594cbd","PIPER EXTRACT"
"42a033ea-b8dd-41d0-aaf3-2e8f73803e19","BACTERIAL STRAIN"
"7dbe7c83-f196-43ca-8c29-4bd2189fdeea","CANDIDA GLABRATA"
"aa2df6da-2860-4e67-8999-8ca5e9edd410","CANDIDA TROPICALIS"
"6ed2b67f-2cac-48c4-ac4f-cc8a8b77ba7e","FUNGAL STRAIN"
"cb341c4f-19a7-424b-961e-e33095b17fc3","INHIBITION ZONE"
"1712e9b9-ec45-42b2-935e-27f7b30cdfe0","AGED, 80 AND OVER"
"5ce4035e-ca55-43a0-acbf-3abf82a0a52a","ETHNOPHARMACOLOGY"
"42415ffb-3c2f-434f-9b98-efd251e8d4ab","YOUNG ADULT"
"c2cc5297-7a71-4127-acd2-0882744fa12b","BERTHOLLETIA EXCELSA"
"ebeafa31-2410-4d98-981e-158bc694533e","SIMABA CEDRON"
"4433f91d-d110-4814-9aad-8b3aea7c9f86","SIMAROUBACEAE"
"aa3ab8ef-7ccd-4617-94c3-bd15c8b8e244","AMPELOZIZYPHUS AMAZONICUS EXTRACT"
"4e43b10f-62b0-4e5d-8af6-6dc89dd3257f","ARTEMISIA VULGARIS EXTRACT"
"eeb86db5-5964-4de9-8c76-f23630044b73","ASPIDOSPERMA EXCELSUM EXTRACT"
"dc39a514-b385-4f95-8e0c-c1defd52fb26","ASPIDOSPERMA RIGIDUM EXTRACT"
"143743f8-4a97-4255-b837-5d867b3b97eb","BERTHOLLETIA EXCELSA EXTRACT"
"c4fdc792-00a0-4d6f-8723-b9b74abceb10","BIDENS BIPINNATA EXTRACT"
"1f87d5d0-21f3-4e44-9b06-1c7cc41b453f","CARAPA GUIANENSIS EXTRACT"
"fd8dd45e-5e23-400e-ae01-acb5b9d4123d","CARICA PAPAYA EXTRACT"
"48bd4d7c-45c5-448a-8d2f-383ef5f2b3c3","CEDRELA ODORATA EXTRACT"
"bbd852a6-77b7-449a-98b4-dcbbb92cd830","CINNAMOMUM ZEYLANICUM EXTRACT"
"4359c787-7d4e-4aa5-904b-8dd4a6eb3769","CROTON SACAQUINHA EXTRACT"
"5400132d-f518-4edb-9ebd-edbc720d416a","GYMNANTHEMUM AMYGDALINUM EXTRACT"
"44bc79d5-cf43-41ce-9c14-4b898e99ec1f","JATROPHA CURCAS EXTRACT"
"fc1a2719-3385-45a5-94d1-8a8f8e22822e","LUFFA OPERCULATA EXTRACT"
"0b64440c-8c7a-4029-bb35-8fb8d02a6d9e","MACHAERIUM FEROX EXTRACT"
"fd347285-414d-4859-86a9-d1a11919f57f","MANGIFERA INDICA EXTRACT"
"5ac0619f-8cf3-4c95-b631-a624a295feee","OPERCULINA HAMILTONII EXTRACT"
"e5b4f36a-aa6f-49f5-a4fd-0533822686c5","PHYLLANTHUS CAROLINIENSIS EXTRACT"
"09661d18-c9fc-46e0-9726-5ff65e04387e","PHYLLANTHUS STIPULATUS EXTRACT"
"3af9f852-ee01-4cad-b462-387cf9b0944b","PHYSALIS ANGULATA EXTRACT"
"722654f0-38d0-4e9b-a2bc-2016b8ce97e7","PLECTRANTHUS BARBATUS EXTRACT"
"56e8e522-7ff5-43af-9aa6-045eed51dc0f","RUTA GRAVEOLENS EXTRACT"
"d6b8e299-901b-4684-a0cc-232896cb9594","SENNA OCCIDENTALIS EXTRACT"
"87e93223-a9a3-41eb-9923-b22a97bda94b","SIMABA CEDRON EXTRACT"
"d773f888-53e7-4d42-b80b-3fb9804b203e","SOUR ORANGE EXTRACT"
"47c5c559-bcf4-4787-80c2-ebc9435c32dc","UNCARIA GUIANENSIS EXTRACT"
"b3cd135d-4722-4a85-bfde-08db066de05f","UNINDEXED DRUG"
"1e9cf602-bee9-47cc-9527-2c5898107291","AMPELOZIZYPHUS AMAZONICUS"
"47786e80-9f2c-4b3a-b5a5-0a8cdd3bdb72","ASPIDOSPERMA EXCELSUM"
"e1a7f4ab-cbdf-460e-a98e-f7b5425c965d","ASPIDOSPERMA RIGIDUM"
"9d7300fb-3ec4-4662-b6d9-acc334024bc5","BIDENS BIPINNATA"
"7e207322-98f6-4104-8b89-edb1a977b370","BRAZIL NUT"
"df810e4b-fbb3-4402-870a-4a060dafc55e","CEDRELA ODORATA"
"0bd2e78a-45a1-47e8-8aed-a3e7611de398","COMMUNITY"
"12a0d74b-f006-4438-abd4-9919f6590576","CROTON SACAQUINHA"
"71dc4972-82f5-4348-b236-0aa9528f971c","GEISSOSPERMUM ARGENTEUM"
"7e8e2a4c-3901-494d-8c92-95cde6408e45","HEADACHE"
"ac3d1ad8-4e77-42bf-a994-db5176929f4a","JAUNDICE"
"002dcbec-bf6c-45ef-938e-dff1a12eff6c","MACHAERIUM FEROX"
"7475e136-6398-407a-87d8-6a3d720431c5","MIGRAINE"
"a5918487-52dd-4215-9b5f-a05813125588","NAUSEA"
"c337cd8c-e7d4-441d-9c33-e45ba2e0b373","PHYLLANTHUS CAROLINIENSIS"
"7a81ac76-84a3-4cde-b978-9417907f2299","PHYLLANTHUS STIPULATUS"
"f779277c-05ed-4707-867b-ff44808fe3e8","RHAMNACEAE"
"e0bc1c35-314c-4454-9407-55a13b57850b","SOLANACEAE"
"7df0202d-a0c5-4dc3-bc23-933e44b58514","WEAKNESS"
"ec8b8a97-2bba-425c-90c6-eec909910a66","VERY ELDERLY"
"33f8c3c5-fd66-471d-8b8a-456905dede84","CAROTENOIDS"
"f74c20ff-f21d-4f2c-9cf1-524166a0a82d","FREE RADICAL SCAVENGERS"
"3ef26c84-dbc5-4c57-9bbe-30eb69ed2717","LUMINESCENT MEASUREMENTS"
"7bc26f86-0c27-471e-a5ff-6c15d6b479e6","PHENOLS"
"6f6c287f-13f4-4a72-a4af-a32d942a1c63","REACTIVE NITROGEN SPECIES"
"afbd7077-aa89-49e0-834f-502db7b58e8b","REACTIVE OXYGEN SPECIES"
"e4285a2b-3da6-4d1a-9567-1b86d39743af","SPECTROMETRY, FLUORESCENCE"
"f61499d7-9d5d-4f51-80fd-f938af712984","SPECTROMETRY, MASS, ELECTROSPRAY IONIZATION"
"11de4d90-40e8-4efc-8bc8-b3de2002ea22","BETA CAROTENE"
"ea1a0deb-f162-46dd-95b9-58b47ed8a6f1","EPICATECHIN"
"d920b390-a0b1-4522-9172-e1e80587343f","HYPOCHLOROUS ACID"
"71a3e2c3-bc74-4b3e-8c69-6bae94c20102","PEROXYNITRITE"
"92f071c2-1cbf-4653-80ac-e91dad68a542","PROANTHOCYANIDIN"
"00b3577c-ed93-4064-bc7b-43a31c83499b","SINGLET OXYGEN"
"bcaef31f-3bc4-4bc0-8dbe-6b72a2aece38","VISMIA CAULIFLORA EXTRACT"
"10c1900b-b2a3-4df1-909e-566a8815aa5d","ZEINOXANTHIN"
"8e73c494-307d-47a1-b86a-2115edf59c9d","SCAVENGER"
"466ee5b4-8c81-42a6-a4a5-5fa342c78957","DRUG ACTIVITY"
"a4cd7aa1-aebc-45f4-96f7-3c6adb8eb74d","VISMIA CAULIFLORA"
"6c8c172d-ed64-4ea0-ab77-da46c348579c","LUMINESCENCE"
"adde514f-81ed-4571-8a92-80b6e7c8ebf8","SPECTROFLUOROMETRY"
"60180868-d0ef-47bf-9553-49033a18fd6d","PHILODENDRON"
"5300e6bb-b0e7-4b95-a6eb-d5960686ef2e","PHILODENDRON FLUMINEUM"
"00759877-469c-4d4e-ae2a-4f152d84c527","AQUATIC PLANT"
"485f6a1e-10c9-4b3f-8d79-a0beee9e0587","MOUNTAIN REGION"
"63b42be8-ad85-4651-8b1c-bca9ee9efcaf","RELATEDNESS"
"0cf81a41-3230-467f-81c6-0a1337fddc55","ASCLEPIADEAE"
"69a12c09-ef2e-4691-9123-24f70d9eb106","ASCLEPIADOIDEAE"
"6a132fe8-4a54-45fe-9849-7c756f314fb0","METASTELMA"
"36f14e85-7cec-40dc-89f5-35a826028bdf","OXYPETALUM"
"7db119f2-1e82-4f28-bf97-3c224889ac16","TASSADIA"
"766acb7f-41ce-4441-b930-cf6b30a2a06d","AFRICAN CONTINENTAL ANCESTRY GROUP"
"3b7e8fbf-40f0-4c29-b912-3c8b3a55d6cf","MEDICINE, AFRICAN TRADITIONAL"
"72f942fd-4496-406d-9cad-24f5a57793fa","PLANT PREPARATIONS"
"2409aeca-4d0a-4651-b291-740beefa2cd9","RESIDENCE CHARACTERISTICS"
"97f1338c-dad8-4fad-9234-5a33ca5430dc","SURVEYS AND QUESTIONNAIRES"
"5d491007-c66a-4933-9bce-13669aa83780","ABUTA RUFESCENS"
"085516bb-778c-4013-a2e6-686467ec8e75","ASPIDOSPERMA SCHULTESII"
"7f42090a-dea4-4b60-bef9-4448853a293e","BANISTERIOPSIS"
"49bc80c8-bd3e-4ed1-96f2-708dd6a18e60","BANISTERIOPSIS CAAPI"
"c8d00f54-e67b-416c-be94-e90141554a17","DEGUELIA AMAZONICA"
"6a590e61-0b77-410f-b071-8e07bb461edd","EUTERPE"
"6bd224a3-f304-4776-b470-dcdb1830939f","EUTERPE CATINGA"
"30b3c1a3-5cdb-4252-8a38-b678a6d521d8","EUTERPE PRECATORIA"
"2750c22f-c464-4952-bec2-2c68ca6ee820","GENTIANACEAE"
"96835da8-e4ab-48e3-b2c1-01a225735421","IRIARTEA DELTOIDEA"
"524675ff-4ebd-4c5d-ba93-53eb9a751231","JACARANDA COPAIA"
"a48eb7ec-c7f8-49bd-9ac6-2e5f09f4b453","MENISPERMACEAE"
"186be4fc-d24a-4bee-9088-d1cdb1d2e001","PARTICIPANT OBSERVATION"
"2a130136-4096-4fe7-98cd-b44802fe0534","PHANERA SPLENDENS"
"3d90331b-8166-4e59-83ab-2de1120e8ac9","PHYSALIS ANGULATA"
"0ddb73dd-6ea5-4f8d-a4e2-09521a95f3f1","PLANT EXUDATE"
"4d1c4f6b-99d8-4d38-ad28-ac4dea89dcf8","SEMI STRUCTURED INTERVIEW"
"f49a1636-e890-40e5-8fd2-88199091cd56","SWARTZIA ARGENTEA"
"333cc9c9-357d-4429-936f-ff8fe6be887d","SWEET ORANGE"
"bf83fc8b-7eca-4a82-8511-cf339481ec69","TACHIA GRANDIFLORA"
"e803bf70-72ea-4b47-8dac-2bce45425b9f","AFRICAN MEDICINE"
"120a761f-6ad1-4d8e-817a-2fc52b9ba6ea","BLACK PERSON"
"4f4e3c04-a2a6-4624-b18a-76f4afa532a6","DEMOGRAPHY"
"fe6250b1-cdf2-489b-9d14-1d4cc452f23e","QUESTIONNAIRE"
"edc103a9-fe06-46e1-a1bc-70698b850f8f","MOUTABEA"
"c97724c1-e263-42fa-8fe0-43aee2f0770e","POLYGALACEAE"
"3686a233-eed4-4c64-a8dc-f1e120bf8eac","FEEDING BEHAVIOR"
"8254f0fe-7409-4e91-bfeb-28385e3541a0","SEED DISPERSAL"
"ebbb9602-82f8-4f38-b458-1761d582dfc8","ALIBERTIA"
"8cad0720-d93f-4a26-99bb-3685c7868222","APEIBA ASPERA"
"713e8421-4d11-4fd0-89ae-29afaed0af5b","BROSIMUM ALICASTRUM"
"7f121eb6-1ac5-4685-8b1a-522ce58d49eb","BROSIMUM GUIANENSIS"
"83599250-7fbf-43ef-85b9-fe845c48efdb","BROSIMUM LACTESCENS"
"53a1dd92-f788-49c3-a82e-aa2cf582b34e","BURSERA INVERSA"
"350f6d77-1e69-4ca8-90ef-7bd11af498ae","CANOPY"
"9e1c3a1d-8dfe-4ce6-a258-28768506d1af","CASEARIA ACULEATA"
"5de9cec0-0128-4d03-b05d-b6e85c689c51","CASTILLA ULEI"
"235f8644-d201-4717-9340-bf9a523285b0","CAYAPONIA GRANATENSIS"
"ec0adb08-0e34-435b-86ce-b34695782bd3","CECROPIA ENGLERIANA"
"487071eb-3d65-48fd-89cd-e5943cf1b416","CECROPIA MEMBRANACEA"
"3d995ff1-b18f-4d90-a633-f19c143a7449","CECROPIA SCIADOPHYLLA"
"62d680c2-2f14-4e86-9b87-73b5d8a3e5a4","CELTIS SCHIPPII"
"ef2c581a-5e37-4572-b87a-fa5a58b25016","CESTRUM RACEMOSUM"
"06c1d501-e05f-4dd2-a2ab-5de4c9fd6bee","CLUSIA NIGROLINEATA"
"c36232cf-1cfe-418c-ae45-a768675f492e","CLUSIA PALMICIDA"
"6eb3f446-5022-4fbd-b04a-142c837aec5b","COLOMBIA"
"5939289a-78a2-4c10-8a2e-24b30681b9b8","COUSSAPOA ORTHONEURA"
"b10e40f1-9ba7-42b8-ae01-30c5e537724d","CREPIDOSPERMUM RHOIFOLIUM"
"bef814c7-d00c-475d-876a-6cf4af1ed9a0","DENDROPANAX CAUCANUS"
"6f47e310-0365-4947-bae8-11392ca5406a","DIURNAL SPECIES"
"d5b23d09-acab-472f-ba0d-44dcb901d3d3","EUGENIA NESIOTICA"
"24ca9de6-9088-48f1-ae74-c833b3ea3197","FICUS DAVIDSONII"
"74919e8f-d258-401e-afa9-c88e01b01125","FICUS INSIPIDA"
"3b323ca8-5b0b-4eaf-a0c6-cf9edd61f0d6","FICUS SPHENOPHYLLA"
"270f8477-1baf-4909-b7e2-110b9656f089","FRUGIVORE"
"58eba32d-7c12-4aeb-b1c9-ff156143e3de","FRUGIVORY"
"ece141ad-2dbc-4c0b-9d26-d17bbc5a14bc","GARCINIA MACROPHYLLA"
"37e6a794-28bf-48ca-983a-552fd1141df2","GUAREA GUIDONIA"
"ef1ce72d-97d5-40f5-a0aa-83882defb999","GUSTAVIA HEXAPETALA"
"5ebead55-a412-4393-a25f-84d2b44d8431","HAPLORHINI"
"8d9789a8-f6cf-4c99-be32-fd6f4cd80afd","HELICOSTYLIS TOMENTOSA"
"2379cad2-7b83-4057-8476-317f2cac672d","HENRIETTELLA FISSANTHERA"
"522a7b3a-bc7d-403b-93b0-f024116a1b1d","HIERONYMA ALCHORNEOIDES"
"f43a6528-1d6a-41eb-9d2b-c6c45dbdab1c","HYMENAEA OBLONGIFOLIA"
"676087a3-f0fa-48ba-bf84-fcfef3d78003","INGA ACREANA"
"35fcf6c4-4f27-4af2-ae65-6ae2ea2a8ae0","INGA ACROCEPHALA"
"1ab26774-6112-4632-b63e-74ae2fe84871","INGA ALBA"
"6d2f6cb5-f821-4c77-8aa1-d2e99cedf255","IRYANTHERA LAEVIS"
"00362d62-1d15-4526-9be8-4d4020f2a071","JACARATIA DIGITATA"
"0bb09d85-05a4-4269-850c-390dc73dd162","KEYSTONE SPECIES"
"50ad5eac-acc1-4786-a344-d4e3372c60b9","LAETIA CORYMBULOSA"
"792afcd7-86da-440b-b42f-e84322d8fa2c","LAETIA PROCERA"
"9bda695c-0b92-4d6d-b85d-7f4c7ca1569f","LEONIA GLYCYCARPA"
"ac647bbc-7007-464d-9feb-84170a1692f0","NECTANDRA MEMBRANACEA"
"c300f45d-616e-42de-893e-7e9c8e85d2a3","NEEA"
"2ab0a108-5e9e-4a94-9dd3-569ebb947f20","OCOTEA LONGIFOLIA"
"3b5b3101-4287-471b-aaa5-9d4354d03feb","OCOTEA OBLONGA"
"dd4b01ed-6945-433d-8b03-d60a152794d2","OENOCARPUS BATAUA"
"3e7f1fdc-4ab7-4836-8a5c-667f109da336","OXANDRA MEDIOCRIS"
"085ed69e-336b-4532-8205-ddfd822480c4","PLANT PRODUCT"
"587a0d61-96bf-48a3-88f4-39dff8573505","POPULATION ABUNDANCE"
"fb5174db-fee7-48b4-a168-af4abf854384","POPULATION DISPERSION"
"504a603f-1f70-424a-a202-7d89bb017788","POUROUMA BICOLOR"
"3e0fa2ab-8d04-49d5-958f-0f06720df092","POUROUMA PETIOLULATA"
"4938a701-8583-4d6d-bcac-83090c3d9492","POUTERIA CAIMITO"
"9736c01a-8b45-4625-9744-f5345c18ce6c","POUTERIA PROCERA"
"44daa11e-66a2-4ba2-8b05-2d773d95f79b","PROTIUM GLABRESCENS"
"29a27fc0-ecd5-40ee-9574-adad8045dafd","PROTIUM SAGOTIANUM"
"0257e442-4478-4176-a3ca-22b9ee2bbeef","PSEUDOLMEDIA HIRSUTA"
"f904a29b-82b0-4852-9105-1ebb5c76a1b6","PSEUDOLMEDIA LAEVIGATA"
"525dc4b7-bd47-4c04-bb9f-7ac393dfe3bd","PSEUDOMALMEA DICLINA"
"92ac32a3-43bd-477b-a267-55f3818a199c","PSITTACANTHUS CUCULLARIS"
"486d298f-2fa5-4c9b-b3f6-2f627b000176","RHODOSTEMONODAPHNE SYNANDRA"
"4fae337a-2c0c-47dc-ba93-58e6cb58bbb6","SAPIUM LAURIFOLIUM"
"a006e174-787f-4033-abfb-093ee3e22aec","SOCRATEA EXORRHIZA"
"09ba6635-14ad-4670-9f6c-50ed1b07aa72","SOUROUBEA SYMPETALA"
"0e1fbdf0-4f35-40c6-b713-42a4473e152e","SPONDIAS VENULOSA"
"38e2b94e-0a0b-4a73-81b5-7d5207db7f20","TALISIA INTERMEDIA"
"9db1724e-6b8b-4db3-bdab-ba6e16254dbb","TRICHILIA PALLIDA"
"40295bd2-1c39-4d93-a92d-1d16d14cee0f","TRICHILIA PLEEANA"
"e8009c91-55ea-4aae-a055-1fde09f737c2","TRICHILIA TUBERCULATA"
"b18e14b2-0f30-4438-80dc-bb579c492270","VIROLA CALOPHYLLA"
"267db259-9463-42bf-a24b-407a45cf9341","VIROLA FLEXUOSA"
"ae280a05-5510-4416-a6a7-6223d026c549","VIROLA PERUVIANA"
"da6e27ae-8a64-42af-b9b9-fc266df35893","FLUOROACETATES"
"479976b7-3e14-4960-8dc9-04678ead14df","RABBITS"
"8822d284-afff-4256-907e-273fb0f0ee15","FLUOROACETIC ACID"
"5dfc67a0-14ff-42d7-86ff-e2cc4011b8ad","MONOFLUOROACETATE"
"628fd5fb-3aca-494d-9a4a-ba1400a2de57","CONCENTRATION (PARAMETERS)"
"7e08169d-55a1-4c41-bf9c-7e579f2e395d","DYSPNEA"
"fbca2ac3-79e8-4ee0-99eb-2ffd1d7b34d3","MOTOR DYSFUNCTION"
"a5e5b2a3-c578-484e-bbc9-9c2aed99c0c1","PALICOUREA CROCEOIDES"
"be3b8e09-f3ed-4769-ab39-ef716d2b9b78","PALICOUREA NITIDELLA"
"22dfd9d4-5982-4dc2-8c48-007b0c56a413","RABBIT"
"5ca67efe-cedb-4656-9ea3-edc899b37aa2","RESPIRATORY DISTRESS"
"ceae757c-cc77-4235-80a1-94d6ce0a095e","SUDDEN DEATH"
"db92e637-0d9b-43d5-97a0-9fd4031432a2","TACHYCARDIA"
"71ce99d2-bf8b-41f5-852c-bb6625cde18b","TOXICITY"
"737e1322-d6e1-41b0-bdc1-55c20738f266","RABBITS AND HARES"
"d6431720-32a2-4b14-9605-3beacd67212e","MASS SPECTROMETERS"
"edf4f706-aa53-4227-a5f2-face239f4b2d","DRUG PRODUCTS"
"c123f1ad-5ff0-45f8-99e7-1afc5ba591cf","PLANTS (BOTANY)"
"b1d24758-a3d1-489b-8f83-2bd0dfdfa267","SPECTROMETRY"
"d6d9db1f-3161-46cd-b0fb-d3e70de5331d","ACCURATE MASS MEASUREMENTS"
"11668890-5471-4d01-9841-5e91666a55f9","ILLEGAL PRACTICES"
"b470cd48-8d94-4a13-be72-fe6d65f68486","IONIZATION TECHNIQUES"
"6944a8ee-9da7-489a-a172-d097ed1ee28b","LEAF SURFACES"
"eb75be0d-5730-44e6-95ca-2269df223995","MASS SPECTRA"
"b5641917-7969-471c-b720-488bb3a453de","MS/MS FRAGMENTATION"
"7fd0ddfb-6f74-4d61-916c-53e3e52be092","PLANT SPECIES"
"27c0858d-e495-4a1e-99cf-1b887cfc5bd0","RELIABLE METHODS"
"8e45d900-ae5a-4f3e-bd56-5d164d412d93","PLANT DISPERSAL"
"18607e0e-2880-47df-80b4-d0173b756bb2","POWER PLANTS"
"a0273a5b-5af4-4c0f-9789-2a2b4051eb04","ELECTRIC POWER PLANT"
"528b31bf-8c97-4a3f-a4f4-f50363a230ca","CATASETUM"
"1e186819-81cd-4676-b4e4-cdd9b83b8bad","CYMBIDIEAE"
"26808117-bc41-4f99-98b3-edae2aa82e18","CAPSAICIN"
"754a72f0-ddfe-4188-8512-563880bc82fb","PAIN MEASUREMENT"
"bd5494d1-f937-45ef-b049-4b8225a65c8e","ANIMALIA"
"cf9ae6a0-298f-46b0-a1a1-59b271eeee8e","MUS"
"035addef-67eb-4c26-8f8f-c1519c2cb59b","3' FORMYL 3,4' ,6' TRIHYDROXY 2' METHOXY 5' METHYLCHALCONE"
"28038efb-c674-4c6f-b0be-3f7162afb438","8 FORMYL 3' ,5 DIHYDROXY 7 METHOXY 6 METHYL FLAVANONE"
"24041d70-cbf1-49f2-bd6f-5a66f44625c5","DIPYRONE"
"ed5d7580-d6d0-432a-a263-965d5c745efa","SUBSTANCE P RECEPTOR"
"2660cc1c-48ad-4948-8627-8c76307070dd","CHEMICAL BOND"
"de3a36c8-f4da-4996-9035-ac385b23fc23","EAR EDEMA"
"7ff29e05-2fd1-48b5-8f9d-78ebdd22b0de","EXTRAVASATION"
"b498776d-f2c1-4c9b-bd30-0f7c6c05896d","HOT PLATE TEST"
"b211e596-1d14-4ab3-8b26-b91abe432318","IC 50"
"639562c3-9a90-4f70-bfb3-9b76d1a072c7","OXIDATION REDUCTION POTENTIAL"
"cd7aaefb-d318-49fa-9d0a-6059239f3e81","STIMULATION"
"afc6926d-5d98-42d9-9b58-2f11e58171e5","ECCLINUSA"
"208dde9d-b0e7-49f5-af5f-8c7204425772","BEETLES"
"d5a06236-944b-4650-b382-9824048dd0d1","HOST SPECIFICITY"
"74405e02-6feb-453e-a374-ce2f66602aea","HISTOLOGY"
"a5e8f6e8-cbdf-406e-95fb-29925f526b87","HOST RANGE"
"6d3eab05-3126-442b-b349-4c5cc0decb84","HL-60 CELLS"
"fe9dd93f-14ce-45fc-9298-63b4b89c268d","NUCLEAR MAGNETIC RESONANCE, BIOMOLECULAR"
"35d35bae-60d9-4262-b1d8-089abeda4b0d","3 METHOXYDEMETHOXYGUADISCINE"
"3131b74d-4d18-43c7-b38e-63ca11faa226","3 METHOXYGUADISCIDINE"
"e89b1cfb-aa18-4d0e-bfd5-b8490cd0c34e","3 METHOXYGUADISCINE"
"33103535-8336-4e1d-95b1-15a4d2c331ff","4,5 DEHYDRO 9 METHOXYGUATTERFRIESINE"
"36541b3e-d9fc-4bef-993a-25cdf51b4872","4,5,6,6A TETRAHYDROMELOSMIDINE"
"406f16c7-bafd-4c4c-808b-c77b0fd641cd","6,6A DIHYDRO 9 METHOXYGUATTERFRIESINE"
"a9762265-9a75-4d0d-8df8-89cd421c69d5","7,7 DIMETHYLAPORPHINE"
"a5ef133f-168c-48a0-af7c-6be0f7e83c4c","9 DEMETHOXYISOGUATTOUREGINE"
"f77410a3-384a-43c4-b1a3-e6ffbb06d580","9 HYDROXYGUATTERFRIESINE"
"25084d72-a2de-496a-8726-0056b530ac1e","9 HYDROXYGUATTESCINE"
"a11dc19b-90bc-40c8-8a5d-7e5230b66791","9 METHOXYGUATTERFRIESINE"
"0de5b87e-1489-4aed-b879-ec04286f6882","9 METHOXYGUATTERISCINE"
"7017bb56-6688-4904-afb3-fdb16adbe951","CYTOTOXIC AGENT"
"603f4e38-5746-46a7-941c-b3d4bf803c17","GUADISCIDINE"
"5622a1f0-4885-4ae6-b9b4-58d212810026","GUADISCINE"
"f5146bdc-2417-4fd1-9b62-909659121a18","GUATTERFRIESINE"
"52326099-e2b1-499c-bdd8-8d2f6eb2053b","GUATTERIA FRIESIANA EXTRACT"
"90e13775-4872-4e39-b1fd-73187deded4f","GUATTERISCINE"
"fd2ab339-f3f6-4670-ac6c-5318cd661425","7,7-DIMETHYLAPORPHINE"
"ae3111a1-b549-46be-84eb-b95984534ba6","CIRCULAR DICHROISM"
"f086d8bb-67f3-4272-9ad1-c4e1139ceb18","HEPG2 CELL LINE"
"c4745dc1-4437-45fa-a58f-44a7a7c491e6","HL 60 CELL LINE"
"a8c1cc5a-83b2-4f7a-bbdf-02157c7da633","K562 CELL LINE"
"3f4243fb-2f4a-46e3-b02a-ff1806986dd6","PERIPHERAL BLOOD MONONUCLEAR CELL"
"f16bb942-5937-4a85-b17c-142894540292","ACTIVATION ANALYSIS"
"6beeffff-272f-4b73-a685-63554fc72734","CHEMICAL ACTIVATION"
"d4b1f5d3-193d-43a3-872e-7c6e0d4e70ec","SEMANTICS"
"29b297e7-ea90-4c2f-aa6c-ec353e0cdc6f","TUMORS"
"0ee7e0b5-4e64-4a9f-94ee-bac0e93f00c3","ACRIDINE ORANGE"
"720cf187-7da4-4326-bbbe-f643c8243d1f","BETA PINENE"
