"keyword_id","keyword"
"fe51829b-5a95-44c5-9b8e-8e4b15faec0d","TRIMONOECIOUS PLANTS"
"51bb2533-869d-4b2c-9b44-7aee704fd6c3","CASTILLEAE"
"34d3acf9-8ee4-40f9-9848-b93020f1c1a9","CAPITÃO POÇO"
"77c811be-07cd-4da8-a887-8da671576a30","AMAZON TIMBERS"
"611e63ae-8c65-4a1c-aff6-3a0b458faf56","ANATOMICAL FEATURES"
"9d05f993-42ec-48cd-8988-70be7095e5f8","SHIPBUILDING"
"46f9e1cd-c5dc-4bfb-927e-264e1d39c27f","ASPIDOALBINE"
"3b73c7f5-a046-4759-a8fb-4770b13d649e","ASPIDOCARPINE"
"4eede9b9-94f9-40b0-a70a-7678f90603bd","ASPIDOSPERMA SPRUCEANUM"
"62204e23-3a6e-4240-9961-57788e3ec352","FOLDING"
"3753bbf4-e319-4150-9a3e-ff7b6a98fe33","IN SILICO"
"b2d20504-5bbf-4ddd-93cb-16bee3fbd115","LEISHMANIA TARGETS"
"fa1d55e6-7a72-4bae-9057-7c529ba6bc69","TUBOTAIWINE"
"bda74f6c-8f94-4c13-b559-91ba9e4981ab","GEOGRAPHIC PLANT DISTRIBUTION"
"0944aa92-01c0-4f75-a8b3-ecf308e6c6e6","PANICULATAE"
"79905ca6-b65d-4a14-aa44-45b841393d33","TAXONOMIC BOTANY"
"45b81a28-4319-414d-9a4a-c3e9514f0499","1-NITRO-2-PHENYLETHANE"
"d88d1004-820f-4d1f-b2b4-e63f6c9a86fe","ANTIFUNGAL"
"39dac719-edeb-4466-aa38-a80f5243f6b9","LEAVES"
"5a70bdd9-c08c-4e36-9805-66a205e7a956","LINALOOL"
"a04075df-9c8f-4eef-b1fc-3bdcf39cfe5d","MEMBRANE ACTIVE"
"0df7c50e-a608-47ed-aa8b-24b6703369f9","ACETYLCHOLINESTERASE"
"7f2ed874-3535-48d4-9926-c70d934540ce","NEURODEGENERATIVE DISEASES"
"9ed2955e-e109-4303-a822-8e11b28f8992","OXIDATIVE STRESS"
"3bf63eb7-53ea-44e1-aa70-bec058bd6120","PALMATINE"
"36d6b517-f073-4b8a-9993-38eaad132c03","ALLOSANTHUS"
"7f93860e-d5e7-4797-8a8a-16891555500a","NEOTROPICAL BIODIVERSITY"
"82739d9c-4306-4cf9-9da3-e6286adcade5","PAULLINIEAE"
"fd06c64f-181b-4233-974e-341bda1d6f74","PAULLINIODAE"
"4d2b7c71-ab17-4332-9c0e-26c62c45e710","SAPINDACEAE"
"1f19f320-5cb2-4902-9b7c-32c02a1965cb","THINOUIA"
"d14fdc96-eb18-43c4-a8d5-926091628202","ROTTEN TRUNKS"
"8afdaa79-c9a1-4de0-85d9-51c403a3801e","SAPROXYLIC BEETLES"
"acfa5b35-c273-44ad-ae4c-75b52a4ede5f","CARBON YIELD COEFFICIENT"
"8a023d60-385a-4c7d-84df-8aafedfcb6c8","CLIMATE CHANGE"
"ee793d87-6501-462d-91bd-c88876dae2a3","VOLUMETRIC YIELD COEFFICIENT"
"afcf6202-d376-49aa-b19e-6f9ca33ea729","WOOD SAWING"
"1a188941-f2e5-47e8-a9db-638003772f6a","ACTIVE LOSS"
"821f649b-6a0a-45e2-adc1-4e778aa999c4","SOLUBILITY"
"1de5fb27-1f17-4dc4-881f-defb7cb96cd1","YIELD"
"4a711d93-3339-4e9f-b13d-7cd20577c85c","MECHANICAL PROPERTIES"
"c059b8a4-f9e3-422f-b3e0-5ef922daab29","NATIVE WOODS"
"2f2061f3-a290-4c24-9dc6-a7d060fb6b8e","WOOD BONDING"
"29d7024d-66b6-4dda-9310-c45202841433","CIPUROPSIDINAE"
"f023898f-1f30-4564-ade1-a2042de58c2c","CUPULATE STIGMA"
"4865ddb5-bfc1-4d81-9411-ca285342d3e6","VRIESEEAE"
"a5682990-4420-46e9-8134-d2827027c230","ARTIFICIAL POLLEN TRAPS"
"ce826451-dbba-454d-9c39-d01deeddbd7c","HOLOCENE"
"666b49c7-6430-490b-ad0c-5f4e2ca66403","MODERN POLLEN RAIN"
"dc91dff2-cbd3-4d33-8a88-f794e1c92c55","COATING"
"df0c3b5d-5c9b-43e9-a66a-dd56e5bff4ae","DRYING"
"d6a4c727-d5d0-4c14-bad5-272525b600de","GRANULATION"
"088bc9e4-9cab-41e2-a7c4-6be0ffee1a89","INCLUSION"
"5c1177fd-0079-4f76-952e-57ae827f3c73","MICROENCAPSULATION"
"aacd4d7e-28f8-4356-992d-53d34c41e091","CIEL*A*B* SYSTEM"
"5e0a15ff-6cb0-4a15-96db-e4028e160a01","WOOD COLOR"
"0c94e7a3-8393-4bdd-9441-2309973594f0","ADOLPHO DUCKE FOREST RESERVE"
"54e43be8-914c-4fbe-b5ef-4b180458f618","DENSE OMBROPHILOUS FOREST"
"d945adcf-9846-4c82-b30a-4253f2b1383d","HEMIEPIPHYTE"
"0efafcc8-f474-4693-922b-db98914f8872","FERTILIZER APPLICATION"
"3708783b-14db-40b5-bd0e-91c22e6629ff","MINING SOIL"
"0c2ae06d-4df1-41dc-8120-75a7b195860a","NUTRIENT USE EFFICIENCY"
"1e463fea-f9df-4f6e-b8ac-09ca9901c12c","FOREST PLANNING"
"bcb26f06-95f1-4fcd-a63c-d6a8cba9a6c9","GEOTECHNOLOGY"
"aa911cf2-c0fa-47a5-9b7d-e036c6f2d6cd","MAXENT"
"0eac7095-5f23-49f3-8d7e-0c0bac1cf14d","CONSERVATION CONFLICT"
"06f0a7d4-6428-47c7-98f4-4471ff1290e8","ORDINARY KRIGING"
"588ab818-a080-42db-a333-d954ead3150a","P. BRACHYPETIOLATUM"
"72d6be90-eda1-4337-9890-ae95d0c3bd40","P. MOLLIPILOSUM"
"9e3f97f3-0a3d-4262-92e1-961d5981774c","PIPERSSP"
"95d640d0-7b94-43c9-994c-ab3cd49c55ab","ALLERGIC CONTACT DERMATITIS"
"d757be71-c970-417a-9779-1769d7887c55","CASE REPORT"
"5591097f-0c72-460f-bd33-c5b3b772d0b9","EXOTIC WOOD"
"20ab58c4-399d-47f9-beab-92822f0e4725","AEROMONAS HYDROPHILA"
"87dbb500-7e38-4a4d-a336-efc94e1a97c3","ANTIBACTERIAL ACTIVITY"
"ef78993c-d6c4-498e-b620-b6d4778b1864","LONGEVITY"
"a4235281-67c2-4879-a528-3796e5307223","SILVER CATFISH"
"4c24144c-d66d-4e4d-92d3-e08db0a4f229","THERAPEUTIC SUCCESS"
"100c744d-5500-4bc8-abe3-11816184733b","MOLLINEDIA"
"abbdbc1e-7185-4887-9c21-9c304a7ae565","ENDEMIC"
"f43e6fd1-b168-48c6-859a-8ea0685f554a","FLORA"
"749464b2-0cbb-43ab-9ffa-40cb300afb49","BIOACTIVE PHENOLICS"
"ad648490-24b2-47b1-9dd4-261eae1cdd09","HERBAL MEDICINES"
"46e8f5f3-46be-482f-b9bd-38ae125f1017","HPLC-DAD"
"88fe760f-78e6-425d-8adf-ba6a2d433e1e","DIAMETER DISTRIBUTION OF TREES"
"340faaef-75c0-42dd-8259-1e909a7e2f11","DIAMETRIC GROWTH RATE"
"dcc8059b-b431-4ecc-a667-f6b71fca2dee","SILVICULTURAL TREATMENTS"
"a66d8671-815b-4a00-bff1-80c0080b3dbc","CAENORHABDITIS ELEGANS"
"8d344210-f99c-4b22-8ef1-db3486ff3f21","HUNTINGTON"
"2691e1e1-801f-4410-9a18-57b3bbb8b6ca","LIFESPAN"
"b2ba053a-afee-4dc2-9848-a10dd7e6cf1d","STRESS RESISTANCE"
"62cfe8b8-ea0d-449c-b874-dc3aa2e55a68","FERRUGINOUS SOIL"
"93243162-8ca6-41ed-9330-31cdbea8119a","MELASTOMEAE"
"ae4aaa8f-c5e6-4df2-a56c-62609b4287d1","TIBOUCHINA"
"994a9822-06dd-42dc-9837-c9763bc37108","PHYSICAL-MECHANICAL PROPERTIES"
"4b4dd210-72b2-4195-b5b5-693401983240","WOOD PANELS"
"be8a52b5-79b2-4f68-9454-fa5a8a1dee7c","AMPLITUDE PARAMETERS"
"9b57bd5c-63dd-4dad-bb2c-32cc5ba3dbaa","MACHINING"
"bd33cab9-9380-45af-b68c-b5b25ebc96c7","WOOD TEXTURE"
"286619e0-4d20-4e25-b0ba-a8a41c1776ad","BIOASSAY"
"94348a17-bbde-4e1a-8782-bf012129a92e","LICARIA PUCHURY-MAJOR"
"04044cea-edb7-4c5e-9cb2-50089baf9843","PUXURI"
"caf70c9c-2f15-4785-8f4f-75c1f3ae6ea2","SAFROLE"
"1ad44b84-977c-48ae-b044-0001649ae15b","RIO NEGRO"
"820fe48f-4012-4a7e-8c52-2ad2d5119dc2","AECHMEA SUBG. CHEVALIERA"
"d3d3d398-b52a-4cec-b9ea-9696965af495","BAYESIAN INFERENCE"
"ff1b1123-b3ac-4283-a8de-0a8d0c6fb8fe","DISTEGANTHUS"
"1f696033-93b5-4755-885f-620ff4af6fcc","PINEAPPLE"
"758b6ae3-63f0-4e2c-9524-a5ca4bdea675","PSEUDANANAS"
"be5bdc98-d09c-424c-9abd-eb275b6acb39","STOCHASTIC CHARACTER MAPPING"
"26c908be-3149-4f8a-b049-ec11a80f9470","CAVALCANTIA"
"8fd8d243-4893-4777-8ddd-411470bef9e4","COMPOSITAE"
"83fae0cf-6806-4e85-8e6a-259e6443742e","FLONA CARAJÁS"
"c9fa12c2-c5d5-4b53-a599-0d0a4c6e37f6","MONOGEREION"
"aa72165c-d550-4eed-af93-a53e7327252d","PARAPIQUERIA"
"ffa7df02-f4e1-41fc-8a06-fbe0f0fb170f","DRY SEASON"
"96f43287-db94-4d1d-9b35-3d6c9183496e","HYPERSPECTRAL REMOTE SENSING"
"c8338c05-0368-468c-a1fa-b8e54c75f7ba","LEAF FLUSH"
"3dd23d7e-3da7-4856-9a2d-5d5a7e283127","PHENOLOGY"
"85e9f428-b5c8-45a3-8de3-21b99eedec01","SEASONALITY"
"bf817158-0d46-464d-9859-388b4904c7a9","TROPICAL SPECIES"
"907467fb-76f0-428c-8676-e4325b16f3ad","NEW COMBINATION"
"7f7daea0-5926-450a-bb56-9bf4f3ae6a4c","POLYGALA SECTION LIGUSTRINA"
"cc5ce24a-dd9c-4c15-a5a7-3b9e16da2fa3","SCROPHULARIACEAE"
"81164d7c-bd79-43ee-9a2e-ed5482599342","COLLAGENASE"
"cc75cb82-8668-4890-89f5-20be1fa4f218","EPERUA"
"b0a8a9b1-1b42-4266-9446-8ab216de51bc","METALLOPROTEINASES"
"dc6a3383-c479-4419-ad00-f0026be911b7","TUMORAL CELL"
"a183a5ea-6c70-4e34-b998-7f36ab931dd4","ESCHWEILERA CORIACEAE"
"4d4e8e96-a869-4fc2-8330-572f6f2f981c","FACTOR C                             <SUB>A</SUB>"
"5ced4c3b-794e-4d36-985a-2ed799f4eb5e","MANILKARA AMAZONICA"
"950d9439-0b23-460b-9d7b-437b4a1be24e","POUTERIA GUIANENSIS"
"9ffc8ad8-0b07-43a6-b0a5-af53ecd1fbc1","SWARTZIA RECURVA"
"5a120827-6f5f-4efc-97c9-267e7418dcda","CARYOPHYLLENE OXIDE"
"4f904202-1144-4d44-a743-e390524e9adc","PIPER SPP"
"a7cdfeb3-624c-4b3c-b0f0-cf498eb6a233","PREMNASPIRODIENE"
"9bed7ebf-c07c-42da-b639-319654d7f384","Α-EUDESMOL"
"59982de3-8ab2-4c1b-ba52-38ecb8c58c31","GENTIANACEAE"
"fdaf8070-40e2-4faa-a31d-0bb77cde82b9","VOYRIA"
"5d8a87db-95eb-474c-9d01-00e3e7d766f8","BULK DENSITY"
"4fe03bf8-80e9-4842-94e8-9487bb4b4d1c","CLASSES OF RESISTANCE"
"20c5171f-52f2-4ca1-80eb-05fd953fa0aa","MOE"
"bb23a6fd-0fca-4430-9c42-327077fffef0","MOR"
"af51020d-ba40-42a6-8c31-d552c333234c","SHRINKAGE"
"6e8b5bdd-700a-46ef-a1a3-87a5d4b8d96d","ANNONALIDE"
"cb297847-e6f4-43f6-8bf2-524bcb55dc55","CASIMIRELLA AMPLA"
"34ea25b8-ed63-4a6d-8543-bae92526ddbd","CYTOTOXIC ACTIVITY"
"d07935e5-e664-47fe-a76b-6022a987612d","DNA INTERACTION"
"3510e1e6-da3a-4df4-83ef-3152fd566b77","PIMARANE DITERPENE"
"bbec481b-3e82-4679-aa4e-f726c7c9646e","SEMISYNTHESIS"
"1cc031ef-6659-4687-85e8-7901ca8760ee","RUELLIEAE"
"6eb5eb5d-bd9d-444e-846d-3af9763d6169","CHITINASE"
"2357adaa-4c49-48e5-84cd-564678e1f4ad","DEFENSE"
"73e0ae9f-a3dd-4afa-8372-bbe5f66e9258","DIMORPHANDRA CAUDATA"
"b16610d2-4cee-4801-a480-70f0c4daf5c4","DIMORPHANDRA PARVIFLORA"
"0da8527e-3c23-4f62-af96-ae7e120d43e5","PEPTIDASE INHIBITORS"
"aea02f70-4048-4ac7-8be6-984d7d36b907","PHYTOPATHOGENS"
"8db95ea3-1398-4819-b140-de882926f53a","SWARTZIA LONGISTIPITATA"
"78b03ee3-98cf-47f5-a497-8d98bb0d74e4","ZYGIA TRUNCIFLORA"
"39ff01b4-4294-4011-95d8-0938a99ffd1c","APOCYNOIDEAE"
"edf2a1b9-5444-4633-bc33-bc5411637349","ECHITEAE"
"9cd51e7c-903c-4849-98ae-dfbb869747ca","LAUBERTINAE"
"f33b5fab-3958-417b-bb8f-e1c8ece6ee1a","FELLING CYCLE"
"1f933e0f-23b2-461a-aca9-e694a3467906","FLOODPLAIN FORESTS"
"e9361e0d-2ed4-4135-addc-e2aaf91f9feb","MINIMUM LOGGING DIAMETER"
"0207c93f-05b9-4c02-80e6-59185c849e04","PRACUÚBA"
"77870509-22fd-452b-8aa2-c2c0175da0e3","TREE RINGS"
"bc362b9b-c1ef-4bb7-a622-d613d8679ffb","VÁRZEA"
"60ba1390-32c7-4c57-966c-9eb00ed2559e","IRON-ORE"
"16371c81-cea4-4bd3-96b9-89c4a8b0a796","NEW SYNONYMS"
"24ef3e03-51b7-4791-9f37-1b70282cf160","CARAJÁS NATIONAL FOREST"
"38b15919-8cc0-4dba-81ca-eeac74c3e476","ERYTHROXYLUM"
"d6555353-d94a-44d9-b97f-5fb5c8254f6b","MONSTEROIDEAE"
"a2e92dae-a3e0-4abe-be6e-d1bfad1db4cb","BREAKING DORMANCY"
"1781dd0d-a817-4097-a410-4467b59b899c","FABACEAE (LEGUMINOSAE)"
"cfa77094-d079-470e-afee-f4c35db64a2b","BIODETERIORATION"
"95f964b5-7c89-464c-92dc-123a4401ae48","SAWN TIMBER"
"5472bed9-06e9-42e8-8be8-239ae198e353","TROPICAL WOODS"
"9c9d5a7a-4736-4250-a61b-87e3f49a807a","NORTHERN BRAZIL"
"d3e8232f-54a8-46c8-8bfd-d4bb5a8f6a0d","CYNOMETRA L"
"321a24ac-55f0-478e-a803-413a817a8c11","DETAROIDEAE"
"474e235a-243d-4337-80be-f50d3e846a9f","MANILTOA SCHEFF"
"67f9e4ee-c80e-414b-8dba-38accac4b472","(E)-NEROLIDOL"
"1333370c-47f8-49a8-b608-ff3a6f05cd61","AMAZON BIOME"
"da12058a-41b6-4007-8f3f-9e8c4916e98c","GERMACRENE D"
"56d2df7a-693f-4b41-ac01-fda42e7a2f26","PIPER SSP"
"82d5342d-2871-45a2-9ae7-7c2e5fa5a64f","Γ-EUDESMOL"
"66010d77-c8d5-4431-9861-ab8b4ab2bce4","ANEMOPAEGMA"
"5d63da7a-e2f8-4c4c-b97f-3aa5f2d085db","BIGNONIA"
"771c29b5-a97a-47e4-b512-317be05983f6","CLETHRA"
"9a7d75ba-70f0-4ffe-a06e-d30b56e6b162","MANDEVILLA"
"fee7ec54-1a06-442e-bf11-25a3608a27fe","TANAECIUM"
"bb41c179-7435-40db-a8e6-593d67b11056","WEINMANNIA"
"2b1b98f6-9228-4da4-9873-a40ae1a49f1e","BRAZILIAN ATLANTIC FOREST"
"dcd1c1f6-e043-4078-bbf4-9a1b9737d3fc","DAVILLA BAHIANA"
"da84c23d-5c64-46bb-aab7-393f1276ce3d","DAVILLA CUSPIDULATA"
"11b10fe4-a037-4f27-8e10-7c53645606f4","DAVILLA HIRSUTICARPA"
"c62c2a9c-0d5b-4d1d-a7ed-51d111fd1ffd","DATA BASES"
"486cd226-c225-4c4e-ab74-163bfc564a85","DUCKE RESERVE"
"da43f21e-c523-4e38-9511-1af5d7e3d0cf","NOMEN NOVUM"
"3d4bfb19-38f0-4d7c-8d9d-10f6a54190ee","ASCLEPIADOIDEAE"
"fb3b33c4-712c-487b-80a9-ff88902dd957","ENDEMIC SPECIES"
"8e178e30-c5f5-44c7-af79-b917d1f176a1","MONODOMINANCE"
"15cfb09e-b464-4ec5-b4f6-3fe111960dde","SOIL-PLANT RELATIONSHIPS"
"b302d4d2-0021-405f-ab75-2b7bd7cea7f2","HENRIQUEZIEAE"
"fee69f43-bf86-4948-9446-3828dd23c421","PEATLANDS"
"da1a9ea7-404b-4812-a390-d04b8a3392de","AUYÁN-TEPUI"
"b7115384-f840-40b1-8769-25efcd91ac0c","CARONÍ"
"190b6312-9fc2-4f55-b5f4-e69f121d455b","VEGETATION"
"30223cd4-e941-492e-b5c4-8c641bfd43af","VENEZUELAN GUIANA"
"b704fb9a-be80-4935-bdef-a5cd05f8cffa","SERRA DO ARACÁ"
"3978c78a-093d-48c1-8e03-94f47cca3691","CATECHINS"
"a290b00c-371a-4f90-a7c4-b20fa73ab06c","FOODBORNE AND WATERBORNE PATHOGEN"
"df4e277c-2377-47c5-9310-f52d37674352","MINIMAL BACTERICIDE CONCENTRATION"
"6cc59955-7a98-4ebd-9523-3fc9d8c67929","MINIMAL INHIBITORY CONCENTRATION"
"547fc7db-aa17-4dbc-84fd-7246eeb64377","ALKALOIDS"
"093daa22-9723-41a6-95b8-7e57de72ef43","ANTI-GLYCATION ACTIVITY"
"73e7305e-b7af-48e6-89d5-b0dc33ffb5c9","GUAIANOLIDES"
"cd649df5-1e7e-4e45-a64d-febac42be6cd","RAUVOLFIOIDEAE"
"a470cc93-ce9f-40a6-9dc6-c62d1140a19c","DACRYODES"
"bf493bdb-b56c-4bc6-a989-64cd660f1d37","PROTIUM"
"b34b7491-602a-4bfd-bb48-ca9fff68b61c","DIOECY"
"546bed6a-60b4-4d79-9a05-9cb5b6e51aca","EMENDATION"
"f42a3ab3-9dd7-487d-a7bf-c1b75889a930","MALVALES"
"b6fab454-6f21-44e9-a5ba-30710e8b6552","THYMELAEOIDEAE"
"ab4df1d2-8072-402a-b7c6-6385fe16edb4","CARNIVOROUS PLANTS"
"6a4ce583-9a45-4e90-a67f-a82e4e95d0bb","VIRUÁ NATIONAL PARK"
"710be624-a7ff-41db-9825-7461e220599a","WHITE-SAND SAVANNA"
"83ca972d-1a48-411e-9913-27ee759f8cdf","ASTROPHEA"
"89b305d7-a1be-44fa-b6a0-16e119a0af99","RONDÔNIA"
"9adfc4ed-c3b7-45d7-bcd3-7e8b4a1c6e3c","FOREST DYNAMICS"
"cf006321-d8c4-42d2-8ac7-89e45b804905","LOWLAND FOREST"
"824e7812-aa18-4585-9096-650601bd375e","COMPACTION RATIO"
"93169732-5c5d-45ff-8440-fb04f415b4bc","UREA-FORMALDEHYDE"
"a6d801d9-1b88-4047-98aa-9fdfe85fb7d6","WOOD PARTICLES"
"584706e0-606c-4c64-9a49-7d58f5d93634","ESCHERICHIA COLI"
"a94a60f1-5614-4d2b-a789-45961aa94824","INTERACTIVE EFFECTS"
"0550b862-61cb-407e-a798-3725e82112f7","ACARICIDES"
"75cfa60a-961d-484d-bfde-bbb311a2273b","FECUNDITY"
"3544eece-c000-4991-b5ab-77446294fac9","TETRANYCHUS URTICAE"
"322c6fac-e610-43be-bd56-37039d6ed684","ETHNOBOTANY"
"9ca80437-86b6-4072-9178-15bcbca362ab","MEDICINAL PLANTS"
"b74ce785-eb1b-419a-8ce5-c1e1c7184b63","NORTH ARAGUAIA MICROREGION"
"6a2033a5-783d-4667-ac79-82a04399f489","RIVERINE POPULATION"
"e58c4f17-79c0-4e14-bde4-9185f395697c","SNOWBALL-SAMPLING"
"2904a70a-d981-4b08-9c45-4999d550e9ce","ADJUSTMENT OF EQUATIONS"
"996655ad-c73d-4487-a662-7acbf19f7459","ARTIFICIAL INTELLIGENCE"
"94dc4db0-56d4-482c-b675-fd6acd064649","FOREST SPECIES"
"e1eb858f-b3fd-4e34-965c-aa46d1f53d0b","IMAGEJ SOFTWARE"
"03646ec4-0bb5-45d6-add8-e7a45b68f9bf","CHEMICAL COMPOSITION"
"202dffe5-1089-43f1-b496-784abe8e7355","DECOMPOSITION"
"74a76b33-a5ca-43f5-9f7e-13177b7b2c73","INVERTEBRATES"
"96cb93cf-bde3-4385-bbac-de93b1f2e9a9","MICROBIAL BIOMASS"
"4015d58f-df79-4ee7-8dd8-323e5de2d4fc","RIPARIAN VEGETATION"
"991ae879-fd38-4e23-b709-a68f6789a3ab","ANTIMALARIAL ACTIVITY"
"36424bda-f9c2-4bb0-abac-1cc379b0420b","GUATTERIA POGONOPUS"
"c1523828-39b8-402a-afde-aaa0c722f7d1","TRYPANOCIDAL ACTIVITY"
"6786999d-9646-4b6b-b3ec-b0931c5ae918","MONOTERPENE DIHYDROCHALCONES"
"12d8f099-cd88-432a-9ba8-4d6d8111f974","PIPER"
"69a8a20a-adc9-4366-b743-f2056717bed4","PIPER MONTEALEGREANUM"
"9d808944-cffc-4ebe-8ea8-1cfa96969c91","ATHYANEAE"
"3a9e9918-8cc3-49e0-81e4-9acc81c37ed5","BRIDGESIEAE"
"a92fd014-8538-46f6-96bc-c7f5a57b6996","DIATENOPTERYX"
"fc4aa483-74d4-4a4d-9455-42af89dd85a4","GUINDILIA"
"110ea08f-925a-46f0-a79d-591f663ec8e5","MOLECULAR PHYLOGENETICS"
"565ade2e-92e1-4e75-914b-52e651f8d178","THOUINIEAE"
"1e12c0f7-e27b-4115-bca3-e0554bd6ec6f","AMAZONIAN PLANT"
"14219a0f-036b-48af-ad71-e3ac917ef941","CHALCONE"
"06069c9a-1139-4357-a30c-86ac6ca94ede","FLAVONOID"
"43bbb0b4-d991-44aa-a7ef-f35f629bef98","LIGNAN"
"7c64b647-632d-42de-9e66-6be9c7c6e2d5","STILBENE"
"6778ab4c-33e4-4201-8a12-b963a17ca26a","TIMBÓ"
"31721799-8240-4b74-b01a-41fd20974b2a","DENSITY"
"37b6d243-76e3-48dc-a6fc-b85c805fb42b","YELLOW HEART"
"1578d5bd-13f8-470a-86d0-5871f79d7c53","DIALIOIDEAE"
"9ab137cb-eb84-402f-bd72-da976166632f","SYSTEMATICS. FABACEAE"
"d53a0cee-ca24-4dbf-b018-380f33ed8c8d","POALES"
"19cf6e56-165b-4916-a08e-b4a048365515","PARTICLES CLASSIFICATION"
"fa7c459d-2bb9-4feb-b13e-3882b1732252","CARDIOTOXIC GLYCOSIDES"
"fc3e606a-ef2f-4831-a7cd-da7e296c127f","CARDIOTOXIC PLANTS"
"8524f0bb-95cb-42b1-a16f-63dc9f7a1525","PLANT POISONING"
"ce06b1ed-980e-4cf5-9d9e-c8b911df5afe","POISONOUS PLANTS"
"ce1e7e1e-8ecb-4cf3-9c65-7cfefacbb173","RUMINANTS"
"5d909cca-ee12-4f53-840e-1887e2a3a5dd","SODIUM MONOFLUOROACETATE"
"297e3c3d-0df9-4c80-9a58-3b5a8eff879c","TOXICOSES"
"9df26d64-7887-4924-80f5-0b4a8f5413c9","SERIES LAURIFOLIAE"
"06ea0d69-6b78-4b6b-9a23-06fcf57b4031","SUBGENUS PASSIFLORA"
"81f2fd3e-2886-4d9b-9d98-f6dde5d465c2","IRONSTONE GRASSLANDS"
"6e64a1b6-51a9-4346-8dcd-bcf166f9a29e","ROCKY GRASSLANDS"
"cfad0474-e7d8-4056-bf5a-1ae863bacedb","ARCHITECTURE"
"cdff62fb-de61-4808-ab99-c1f77735d54a","NON-TIMBER FOREST PRODUCTS"
"d57b5a08-14f5-4c2a-875d-a00683615efa","OYAPOCK"
"162874e7-7d43-4cb1-9523-183bd1747fdf","PALIKUR"
"fac797ef-e9d1-4b85-9dd1-32d609b1de34","SAPOTACEAE"
"03255e54-e5bc-474e-a297-74790710e085","TRADITIONAL TECHNOLOGICAL KNOWLEDGE"
"69fcb6d8-4ca2-46ec-9050-57f774ae9120","DIAMETRIC STRUCTURE"
"eab622bc-468e-4d08-b959-73ea11539ae3","HYMENAEA PARVIFOLIA"
"d82439b8-390b-4919-aa59-c6dbd7fbb9a1","HYMENOLOBIUM EXCELSUM"
"cc2963e3-b270-477b-89fa-66dbf5f7c090","TREE VOLUME"
"11430784-f623-4e63-baa1-ee3c097946ec","DETOXIFICATION"
"e78e2c13-d147-474e-a9bc-d6292b4a4737","HELICONIUS BUTTERFLIES"
"08970e58-6d26-49fe-aa5f-3e0ad0c30170","HOST PLANT SHIFT"
"9bad9605-8987-4646-a9e5-fda13c5fc74e","MOLECULAR EVOLUTION"
"d2e4b363-0a16-4144-8312-963985855aa4","TRANSCRIPTOME"
"aebfb3f7-d3a1-4b90-ba44-572d060c86af","CAMPO RUPESTRE"
"0383f757-04eb-4811-9530-f450df31960b","BIOAFFINITY CHROMATOGRAPHY"
"c56b2a90-22ca-4836-8049-cea1a231ab29","CATHEPSIN D"
"c7fc2b2c-3dee-4dce-a6cb-8223bfe9df4b","ENZYMATIC INHIBITION ASSAYS"
"6222e260-8441-4ec8-ad60-dc478aca74cd","IMMOBILIZED ENZYME REACTORS"
"6f7010ea-b318-4828-9c00-51d8bf5918d7","NATURAL PRODUCT INHIBITORS"
"28237ec2-bb91-4173-886e-2b232f1ece91","SCREENING"
"df949945-dd8d-4a53-8e34-2cf257b55266","A. PARVIFLORA (MACACAPORANGA)"
"fc349fcd-0df0-43df-bfc4-87b91df4b3e3","AEOLLANTHUS SUAVEOLENS (CATINGA-DE-MULATA)"
"2e4cdd86-4595-45f6-b0f9-6160290b01c4","ANIBA ROSAEODORA (PAU-ROSA)"
"dc64930d-d85b-4291-8541-a145f8589e3c","ANTIDEPRESSANT-TYPE EFFECT"
"667dea4f-5d25-4a17-90da-89b64a9dcc7f","WOOD-CEMENT COMPOSITES"
"124ca921-5108-4d4a-ba64-b8d61161f8a8","GUIANAS"
"7eb65620-bcc9-4f99-b02f-ca1f1320fcac","HONDURAS"
"9847ce9f-27fc-4279-9c1f-ade90abd78d9","PALICOUREA"
"720179c4-a654-4982-b61a-e6224940f410","PALICOUREEAE"
"5f3968fb-c0f6-4669-b655-bf3a744e3cea","PSYCHOTRIA"
"cb09b092-eda8-4540-9b6a-600b6aba7aa8","PSYCHOTRIEAE"
"2c8580ff-c914-43b1-8d96-749a3adb17cb","RUDGEA"
"f17f3bcc-b952-4730-803a-b0b72e179b74","WORLD FLORA ONLINE"
"07848667-f79f-49d7-845e-ffa1e79459ed","ANDROECIUM"
"ac87bb67-c75c-45c9-95a1-401430ec96f3","ANTHER WALLS"
"eff3bde3-fc9f-4f5a-ba9f-0a3b8fe9a670","FLORAL ANATOMY"
"25104585-14c2-4755-a415-e041d12277c0","FLORAL MORPHOLOGY"
"fc002bac-2a11-41f0-9392-efcca908f954","RESIN CANALS"
"22daf9aa-b0ac-44c0-8b14-f79686b25424","HEMIPARASITISM"
"e9c4674f-515b-4320-b384-7945c6a0189c","ANESTHETICS"
"de994f6f-3e32-468c-801c-20abf0295f98","LINALOOL ISOMERS"
"ba8a52c6-7ccf-48bc-a290-28cfb91bbfdc","ROSEWOOD OIL"
"4c13aee8-19d2-4de1-b8b6-43cdc3cc2b0e","SEDATION"
"fff51dc3-b89d-4970-9525-05342953a43e","SWIMMING BEHAVIOR"
"d612a49e-013e-44e9-b33b-02c5c248b5e5","AMAPÁ"
"112d67b7-fd14-452a-8aa0-d8daef4cf729","NMR"
